Num,Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost
1.4629741,0.19958855,0.8031588,0.27324107,0.83624375,-0.53738844,0.7921664,-0.7520877,0.7661407,-0.101433374,0.7192087,-1.2400756,0.7089894,1.9676111,-0.024333311,-0.0026560128,-0.35016042,-0.15827161,-0.4927386,-0.35717374,1.3271775,-0.19819734,0
1.4634416,-0.14495738,0.8257884,-0.21045268,0.81699574,0.008546151,0.7921664,0.08363694,0.7661407,0.80398685,0.7192087,1.0174079,0.7089894,-0.011899574,0.10789096,-0.008965204,0.025929978,0.03509705,-0.008990217,4.794746,1.3271775,-0.19819734,0
1.4639091,-1.9383599,0.8257884,0.35632494,0.81699574,0.32301176,0.7921664,4.2373466,0.7661407,2.9979053,0.7022131,-0.3207993,0.7259742,0.7936826,4.252469,-3.7317011,1.2097442,0.021063121,-1.5872295,-0.29366672,1.3271775,-0.19819734,0
1.4643767,1.0186043,0.8257884,-3.2509036,0.81699574,-1.1733528,0.7921664,-1.9449688,0.7661407,-0.9561295,0.7022131,1.0016032,0.7089894,-0.25869143,-2.893215,0.031819526,-0.8262161,0.26574013,1.1974685,-0.34211722,1.3271775,-0.19819734,0
1.4648442,0.7322158,0.8257884,0.19982566,0.81699574,0.20461433,0.8110388,-1.1978196,0.7661407,-1.0642751,0.7192087,1.780682,0.7259742,0.7871815,-0.57357115,0.02166521,-1.0238358,0.42878273,0.7355503,-0.30119497,1.3271775,-0.19819734,0
1.4653118,0.034907136,0.8031588,-0.37894416,0.81699574,-0.9508283,0.8110388,-0.8249755,0.7661407,0.90665144,0.7022131,1.0112592,0.7259742,-0.011226732,0.07098082,-0.0055581653,0.012801237,0.023985678,-0.036171023,1.2718122,1.3271775,-0.19819734,0
1.4657793,0.03400685,0.8031588,0.7016456,0.81699574,0.61327493,0.7921664,-0.00828095,0.7661407,0.016323972,0.7022131,-0.42477864,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.25274447,1.3271775,-0.19819734,0
1.466247,0.07042876,0.8257884,0.5382895,0.81699574,0.5764253,0.7921664,0.03434853,0.7661407,-0.029676475,0.7022131,-0.34112623,0.7259742,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.31734565,1.3271775,-0.19819734,0
1.4667145,-0.26544207,0.8031588,-0.37850955,0.81699574,-0.23426718,0.7921664,0.5079086,0.7661407,0.22227621,0.7022131,-1.0500705,0.7089894,-1.1211348,0.03491543,-0.026617404,0.99853885,-0.3018812,-0.64393497,-0.33349556,1.3271775,-0.19819734,0
1.467182,-0.14520769,0.8031588,0.43737194,0.81699574,-1.1416606,0.7921664,0.5669534,0.7661407,0.2642763,0.7022131,-1.3493416,0.7089894,0.6719303,0.040666685,-0.026792211,1.4037939,-0.4381077,-1.8850626,-0.34320986,1.3271775,-0.19819734,0
1.4676496,0.9164014,0.8031588,0.50745696,0.81699574,1.0392245,0.7921664,-0.18777229,0.7661407,-0.21266767,0.7022131,-0.05369581,0.7259742,0.009699865,-0.083676174,3.5587745,-1.6186614,0.021063121,2.0307949,-0.25383633,1.3271775,-0.19819734,0
1.4681171,-0.35245046,0.8257884,-1.2989748,0.81699574,0.22668456,0.8110388,0.38455665,0.7661407,-0.20128399,0.7192087,1.462832,0.7259742,-1.6503241,-0.6354481,-0.057137173,0.6895414,1.7428147,0.04510563,-0.31843752,1.3271775,-0.19819734,0
1.4685847,-0.9080297,0.8257884,0.6320116,0.81699574,-0.59250975,0.7921664,1.1749172,0.7661407,0.3897192,0.7022131,0.19234304,0.7089894,0.6755457,2.8765142,-3.4035397,1.0644048,0.021063121,-1.5675374,-0.30981737,1.3271775,-0.19819734,0
1.4690522,0.056246083,0.8257884,0.63220984,0.81699574,-0.6286785,0.7921664,0.21342945,0.7661407,0.15236302,0.7022131,0.04444988,0.7089894,-0.010755177,1.1381133e-05,-0.005432395,0.012636396,0.021063121,-0.009174903,-0.30872324,1.3271775,-0.19819734,0
1.4695197,0.050763305,0.8257884,0.6594214,0.81699574,0.3152847,0.7921664,-0.1647692,0.7661407,0.0073237945,0.7022131,0.8269704,0.7089894,-0.008690123,0.038344454,-0.0100116385,0.011567438,0.026364371,-0.009229542,-0.28613693,1.3271775,-0.19819734,0
1.4699873,-0.07049623,0.8257884,0.86688054,0.81699574,0.7180518,0.7921664,-0.15366824,0.7661407,-0.12889507,0.7022131,-0.3560412,0.7089894,-0.010884319,-0.001238264,-0.0051975055,0.012806666,0.01969123,-0.009174903,4.70428,1.3271775,-0.19819734,0
1.4704549,-0.27048883,0.8257884,0.77838635,0.81699574,0.3741153,0.7921664,-0.4109016,0.7661407,1.4436663,0.7022131,0.4835479,0.7089894,-0.011226732,0.43249547,-0.013919294,0.008130108,0.021063121,-0.010716414,1.7908046,1.3271775,-0.19819734,0
1.4709225,0.19535343,0.8257884,-3.1299033,0.81699574,-3.7483904,0.7921664,-0.926177,0.7661407,-0.3234117,0.7022131,-0.9077279,0.7089894,-0.38143814,-0.06719249,-0.09096847,3.0694206,-1.074991,-3.132927,-0.31843752,1.3271775,-0.19819734,0
1.47139,-0.5976201,0.8257884,-0.4390475,0.81699574,2.5263312,0.7921664,3.4126167,0.7661407,1.9733026,0.7022131,-0.5412009,0.7089894,-0.018303644,0.35403815,3.622046,-1.4526815,0.021009117,2.1406856,-0.35935977,1.3271775,-0.19819734,0
1.4718575,-0.386691,0.8257884,-0.13348807,0.81699574,-0.044934183,0.7921664,-1.5969568,0.7661407,0.8526129,0.7022131,-1.4035789,0.7089894,1.1896101,1.2905016,-0.022515511,-0.8107517,-1.8738402,0.26920277,-0.39056772,1.3271775,-0.19819734,0
1.4723251,0.086789645,0.8257884,-0.49250284,0.81699574,-0.3041757,0.8110388,0.093128845,0.7661407,0.09406907,0.7192087,-0.0028969822,0.7259742,-0.011226732,0.00026633576,-0.0052738176,0.013080436,0.022367196,-0.019197792,0.9800157,1.3271775,-0.19819734,0
1.4727926,-0.32254437,0.8257884,-0.19202606,0.81699574,0.5917702,0.7921664,0.46859968,0.7661407,0.23267072,0.7022131,1.0992104,0.7089894,-1.4154364,0.010355308,-0.016417382,0.5057313,0.1963336,0.047791876,-0.39809674,1.3271775,-0.19819734,0
1.4732602,-0.16885003,0.8257884,-0.40845594,0.81699574,0.40096098,0.7921664,0.3320598,0.7661407,0.08233661,0.7022131,0.74375933,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012966037,0.021063121,-0.009174903,-0.3830387,1.3271775,-0.19819734,0
1.4737277,-0.10909383,0.8257884,-0.09766461,0.81699574,0.3247412,0.8110388,0.3048269,0.7661407,0.031450473,0.7022131,0.5722337,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.31734487,1.3271775,-0.19819734,0
1.4741954,0.16683821,0.8031588,0.2693663,0.81699574,-0.5371623,0.8110388,-0.7093452,0.7661407,-0.123519085,0.7192087,-1.2555825,0.7089894,1.8247601,-0.016613593,-0.0034717221,-0.33927372,-0.13649043,-0.47037083,-0.27970132,1.3395941,-0.19819734,0
1.4746629,-0.1871037,0.8031588,-0.32191908,0.81699574,-0.27326593,0.7921664,0.059537847,0.7661407,0.84121495,0.7022131,0.22217259,0.7089894,-0.013853595,0.09429739,-0.011204229,0.02142445,0.01641336,-0.009381339,4.936819,1.3395941,-0.19819734,0
1.4751304,1.5238745,0.8031588,0.09664676,0.81699574,-0.4079217,0.7921664,3.041133,0.7661407,-3.9772701,0.7022131,0.057713922,0.7089894,0.905377,0.77750635,-3.6635609,1.1426569,0.029208692,-1.5512339,-0.3259673,1.3395941,-0.19819734,0
1.475598,-0.8001229,0.8257884,-3.2713873,0.81699574,-1.4678277,0.7921664,-2.618219,0.7661407,1.9970412,0.7022131,1.4715319,0.7089894,-0.37058645,0.06903126,0.080814116,-1.0130465,0.520585,1.2920243,4.6644497,1.3395941,-0.19819734,0
1.4760655,0.61818594,0.8257884,1.1837928,0.81699574,0.41990042,0.7921664,-0.82604945,0.7661407,-1.451753,0.7192087,1.7940141,0.7089894,0.6751572,-1.4277275,0.061899282,-0.99752045,0.51376575,0.64628756,-0.35073736,1.3395941,-0.19819734,0
1.476533,0.031128773,0.8031588,-1.580396,0.81699574,-0.15952925,0.8110388,-1.0822197,0.7661407,-0.3929408,0.7022131,-0.730683,0.7089894,-0.0121134985,-0.0011079144,-0.005582548,0.010255629,0.021063121,-0.006009592,-0.25274447,1.3395941,5.045477,0
1.4770006,-0.027110834,0.8031588,-1.764913,0.83624375,-0.5153188,0.8110388,-1.021178,0.7661407,0.08933836,0.7022131,-0.39192602,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.011809646,0.021063121,-0.009312775,-0.3657954,1.3395941,-0.19819734,0
1.4774681,-0.4660681,0.8257884,4.224827,0.81699574,4.552381,0.7921664,3.8434718,0.7661407,0.7151404,0.7192087,1.3431907,0.7089894,0.12720767,-0.016812453,-0.0053693247,-0.021096302,0.040010415,0.055169463,-0.33349556,1.3395941,5.045477,0
1.4779358,0.01514754,0.8257884,2.777052,0.81699574,3.286925,0.8110388,3.3419998,0.7661407,0.06832974,0.7022131,-0.50259054,0.7089894,-0.039378237,0.00063303637,-0.005197497,0.011630664,0.021063121,-0.01032862,-0.3744178,1.3395941,-0.19819734,0
1.4784033,0.07576091,0.8031588,2.2570376,0.81699574,2.6561153,0.8110388,2.6648543,0.7661407,-0.07616476,0.7022131,0.3621753,0.7089894,-0.011659489,-0.001238264,-0.0051975055,0.012638909,0.022449363,-0.009785202,-0.10848481,1.3395941,-0.19819734,0
1.4788709,0.3092208,0.8031588,-0.14370254,0.81699574,0.091700844,0.7921664,0.094720654,0.7661407,-0.060060773,0.7022131,0.8818815,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.3432091,1.3395941,-0.19819734,0
1.4793384,0.32083935,0.8031588,0.08075865,0.81699574,0.36539266,0.7921664,0.113650754,0.7661407,-0.066564225,0.7192087,0.4694229,0.7259742,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.25274447,1.3395941,-0.19819734,0
1.479806,0.28722915,0.8031588,0.21858856,0.81699574,0.33602455,0.7921664,0.09173187,0.7661407,-0.09912789,0.7022131,0.35112828,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.26136613,1.3395941,-0.19819734,0
1.4802735,0.27745593,0.8031588,0.30288061,0.81699574,0.2813964,0.8110388,0.08227793,0.7661407,-0.05817046,0.7022131,0.2600683,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.25274447,1.3395941,-0.19819734,0
1.480741,0.26100752,0.8031588,0.32023904,0.81699574,0.29031017,0.7921664,0.0650503,0.7661407,-0.07299151,0.7022131,0.509408,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.13969277,1.3395941,-0.19819734,0
1.4812086,0.28211743,0.8031588,0.3105393,0.81699574,0.2881898,0.7921664,0.06332248,0.7661407,-0.061697133,0.7192087,0.44827643,0.7259742,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.2602727,1.3395941,-0.19819734,0
1.4816761,0.2860063,0.8031588,0.3492051,0.81699574,0.29172283,0.7921664,0.032386873,0.7661407,-0.05906387,0.7022131,0.5561717,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.3259673,1.3395941,-0.19819734,0
1.4821438,0.20613891,0.8257884,0.9604075,0.81699574,0.7609528,0.7921664,-0.3042522,0.7661407,-0.19390835,0.7192087,0.8944868,0.7259742,-0.008739369,-0.001238264,-0.0051975055,0.012371704,0.021063121,-0.008839919,-0.29475936,1.3395941,-0.19819734,0
1.4826113,0.09033301,0.8257884,0.7340359,0.81699574,0.7066427,0.7921664,-0.16602391,0.7661407,-0.1347505,0.7192087,0.5313531,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.02108613,-0.009174903,-0.36579615,1.3395941,-0.19819734,0
1.4830788,0.10415955,0.8031588,0.6082457,0.81699574,0.66651934,0.7921664,-0.10339553,0.7661407,-0.12763615,0.7192087,0.28410944,0.7259742,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.23015817,1.3395941,-0.19819734,0
1.4835464,0.091449015,0.8257884,0.53426206,0.83624375,0.62421525,0.7921664,-0.0811458,0.7661407,-0.1955913,0.7192087,0.16504689,0.7259742,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.3582679,1.3395941,-0.19819734,0
1.4840139,0.1162311,0.8257884,0.50371027,0.83624375,0.63084924,0.7921664,-0.101713315,0.7857813,-0.14400142,0.7022131,0.18309599,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.35717374,1.3395941,-0.19819734,0
1.4844815,0.0049143936,0.8257884,0.05288729,0.83624375,0.04815294,0.7921664,0.45407328,0.7661407,-0.13732247,0.7192087,0.10975671,0.7089894,-0.072128676,-0.001238264,-0.0061943824,0.059732947,0.021063121,-0.033248194,-0.3345882,1.3395941,-0.19819734,0
1.484949,-0.47546175,0.8031588,-0.33585075,0.81699574,-0.8077839,0.7921664,0.79444313,0.7661407,0.34579045,0.7192087,-1.3854824,0.7259742,-1.0198907,0.20119137,-0.049975634,1.7872291,-0.62564826,-1.6198387,-0.29366672,1.3395941,-0.19819734,0
1.4854165,-0.16961764,0.8031588,0.6001643,0.81699574,-0.9377999,0.7921664,0.63710123,0.7661407,0.39203218,0.7022131,-1.1830027,0.7259742,0.4126806,0.022193693,-0.00962036,0.5345729,-0.13409579,-0.8770652,-0.303381,1.3395941,-0.19819734,0
1.4858842,0.6485854,0.8257884,1.374684,0.81699574,1.2426887,0.7732941,-0.57432824,0.7661407,-0.9728538,0.7192087,-1.8858106,0.7089894,0.18708144,1.0824336,-0.02965199,-0.41302004,-0.6322753,0.2899013,-0.2872311,1.3395941,-0.19819734,0
1.4863517,-0.43764627,0.8257884,-0.19896092,0.81699574,-0.33714306,0.7921664,0.7240728,0.7661407,-0.44104865,0.7022131,1.5466355,0.7089894,-1.324106,-0.8928582,-0.05169793,1.2590582,2.2758796,-0.71618026,-0.25383633,1.3395941,-0.19819734,0
1.4868193,-0.25174636,0.8257884,0.3782632,0.81699574,-0.7035645,0.7921664,0.35532683,0.7661407,0.14777742,0.7192087,0.31874776,0.7259742,-0.011226732,-0.040516485,0.0032466995,0.013491122,0.021448284,-0.017466182,-0.24521619,1.3395941,-0.19819734,0
1.4872868,0.42414784,0.8257884,-0.48449415,0.81699574,1.2312058,0.7921664,-1.0017736,0.7857813,-0.2465355,0.7022131,1.5288931,0.7089894,-1.2733393,-1.105028,0.058230083,-2.4752028,1.0761275,3.4175973,-0.28613693,1.3395941,-0.19819734,0
1.4877543,-0.059552584,0.8257884,0.86327237,0.81699574,0.64188665,0.7921664,-0.056029763,0.7661407,-0.17525567,0.7192087,0.51593834,0.7089894,-0.0104536945,-0.0050795577,-0.005314987,0.011913857,0.021063121,-0.009174903,-0.29366672,1.3395941,-0.19819734,0
1.4882219,-0.06293576,0.8257884,0.8641075,0.81699574,0.75094765,0.7921664,-0.0990872,0.7661407,-0.094215825,0.7192087,-0.22019894,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,0.6602892,1.3395941,-0.19819734,0
1.4886894,0.7187303,0.8257884,0.8693321,0.81699574,-0.039707635,0.7921664,-0.5445575,0.7857813,-1.3462204,0.7192087,0.7049025,0.7089894,-0.011226732,-0.0014831107,-0.0051975055,0.012805873,0.021063121,-0.010715628,4.8830247,1.3395941,-0.19819734,0
1.489157,2.063594,0.8257884,-0.8891498,0.81699574,-1.5611906,0.7921664,-2.1065037,0.7661407,0.14848667,0.7192087,-1.2813512,0.7089894,0.029796723,-0.15196483,0.41141468,-0.09407228,0.0095653925,0.14904079,-0.33349556,1.3395941,-0.19819734,0
1.4896246,-0.29697672,0.8031588,-0.36131793,0.81699574,-0.76927805,0.7921664,-2.079791,0.7857813,-0.22901565,0.7022131,-2.0630724,0.7089894,0.27161658,1.6589094,-0.06028044,-0.57184446,-0.95792574,0.34977913,-0.39809674,1.3395941,-0.19819734,0
1.4900922,-1.0046825,0.8257884,3.3057787,0.81699574,4.1048136,0.7921664,3.4918194,0.7661407,1.58413,0.7192087,-1.9956138,0.7259742,0.44848955,-0.001238264,-0.008644022,-0.11592627,-0.33775032,0.06380866,-0.1817069,1.3395941,-0.19819734,0
1.4905597,-0.21430486,0.8257884,-0.7439584,0.81699574,0.81730306,0.7921664,0.5981342,0.7661407,0.008044754,0.7022131,0.6449866,0.7089894,-1.264603,0.008443868,-0.011143263,0.2538622,0.18618453,0.30110416,-0.43039733,1.3395941,-0.19819734,0
1.4910272,-0.21044667,0.8031588,-0.4338442,0.81699574,0.533557,0.7921664,0.4598065,0.7661407,0.1282365,0.7022131,1.1197273,0.7089894,-0.050461516,0.0011871224,-0.005991239,0.045475304,0.034227647,-0.0051122587,-0.30119497,1.3395941,-0.19819734,0
1.4914948,-0.12785807,0.8257884,-0.2938353,0.81699574,0.3419509,0.7921664,0.36878094,0.7857813,0.07039928,0.7022131,0.51734245,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.3657954,1.3395941,-0.19819734,0
1.4919623,-0.105087645,0.8257884,-0.038314898,0.81699574,0.21997362,0.7921664,0.23148087,0.7661407,0.052181132,0.7022131,0.34872705,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.308724,1.3395941,-0.19819734,0
1.4924299,-0.087847084,0.8257884,0.08552318,0.81699574,0.1871577,0.7921664,0.19668007,0.7857813,-0.015570705,0.7022131,0.44344586,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.24412204,1.3395941,-0.19819734,0
1.4928974,-0.1075861,0.8257884,0.12335165,0.81699574,0.16178037,0.7921664,0.19277494,0.7661407,0.03322023,0.7192087,0.26533425,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.29475936,1.3395941,-0.19819734,0
1.493365,-0.11794963,0.8257884,0.12441834,0.81699574,0.13601586,0.7921664,0.17830677,0.7857813,0.037250467,0.7192087,0.50513476,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.19676569,1.3395941,-0.19819734,0
1.4938326,-0.09742025,0.8031588,0.062131573,0.81699574,0.13873681,0.7921664,0.18375452,0.7857813,0.024398157,0.7192087,0.22296846,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.30872324,1.3395941,-0.19819734,0
1.4943001,-0.10024263,0.8257884,0.09555505,0.81699574,0.15944248,0.7921664,0.23085184,0.7661407,0.0014723295,0.7192087,0.3640628,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.3582679,1.3395941,-0.19819734,0
1.4947677,-0.094053425,0.8257884,0.048170127,0.81699574,0.16337147,0.8110388,0.23478186,0.7661407,6.920545e-05,0.7022131,0.27479768,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.22044462,1.3395941,-0.19819734,0
1.4952352,-0.09326686,0.8031588,0.069258854,0.81699574,0.16878584,0.8110388,0.28071088,0.7857813,0.01438322,0.7192087,0.37291512,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.3022876,1.3395941,-0.19819734,0
1.4957027,0.26106966,0.8257884,0.26579356,0.81699574,-0.13868171,0.7921664,-0.34161058,0.7661407,-0.098765746,0.7192087,-1.10289,0.7089894,-0.011148819,-0.0009981117,-0.0030116928,0.01226865,0.016697286,-0.009621301,1.1996827,1.3520108,-0.19819734,0
1.4961703,-0.39924395,0.8031588,-0.0020991322,0.81699574,0.5290661,0.7921664,0.24318552,0.7661407,0.88428307,0.7022131,-0.3832298,0.7089894,-0.011226732,0.00014775428,-0.0052551646,0.013017223,0.017900158,-0.005154273,5.147865,1.3520108,-0.19819734,0
1.4966378,-2.2491553,0.8031588,-0.7425179,0.81699574,-1.4653139,0.7921664,1.6172066,0.7661407,3.5828688,0.7022131,0.16633952,0.7259742,0.56989264,4.973344,-3.5546129,0.9463936,-0.19336492,-1.7311573,-0.2602727,1.3520108,-0.19819734,0
1.4971054,0.9026934,0.8257884,-1.9096274,0.81699574,-0.06840067,0.7921664,-1.1284262,0.7857813,-1.1820295,0.7192087,1.3401508,0.7089894,-0.30905783,-1.5596324,-0.0058003063,-1.0726781,0.516423,1.4941531,-0.30872324,1.3520108,-0.19819734,0
1.497573,-0.973907,0.8257884,4.183604,0.81699574,2.1390333,0.7921664,-1.4912683,0.7661407,2.9472668,0.7192087,2.6365125,0.7089894,-0.1459786,-0.45104483,0.04508456,-0.6954325,0.31750658,0.49444807,-0.30119497,1.3520108,-0.19819734,0
1.4980406,-0.02094931,0.8257884,-0.5096423,0.81699574,-0.12158237,0.7921664,-0.30823675,0.7661407,0.8443226,0.7022131,-0.11783139,0.7089894,-0.011981906,-0.001238264,-0.0052891243,0.012723449,0.021063121,-0.009174903,-0.3744178,1.3520108,5.045477,0
1.4985081,-0.024477556,0.8257884,-0.36027718,0.81699574,0.03818396,0.7921664,-0.3557752,0.7661407,0.8910656,0.7022131,-0.10755924,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.22906552,1.3520108,-0.19819734,0
1.4989756,0.1764674,0.8031588,0.9276526,0.81699574,0.5168995,0.7921664,-0.94359505,0.7661407,0.5356079,0.7022131,1.1285977,0.7089894,0.25086603,-0.082039,0.0044967304,-0.15254253,0.089297086,0.103176355,-0.24630883,1.3520108,-0.19819734,0
1.4994432,-0.117226996,0.8257884,2.8559291,0.81699574,3.4767613,0.7921664,3.559282,0.7857813,-0.018979983,0.7192087,-0.74318826,0.7089894,-0.021657292,-0.4713856,-0.003140928,0.012608249,0.017187398,-0.009223427,-0.27533075,1.3520108,5.045477,0
1.4999107,0.022773642,0.8031588,0.010043485,0.81699574,0.012677823,0.7921664,0.1385605,0.7661407,-0.1713209,0.7192087,0.77472955,0.7089894,-0.011323487,-0.0025080072,-0.0018307684,0.012876009,0.021063123,-0.008729346,-0.31090927,1.3520108,5.045477,0
1.5003783,0.033729542,0.8031588,-0.09774712,0.81699574,0.10545477,0.7921664,0.16033585,0.7661407,-0.09030393,0.7192087,0.64318895,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.29475936,1.3520108,5.045477,0
1.5008458,0.008634705,0.8257884,-0.1065291,0.81699574,0.13536093,0.7921664,0.12328238,0.7661407,-0.120052904,0.7022131,0.41882038,0.7259742,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.31843752,1.3520108,-0.19819734,0
1.5013134,0.049724776,0.8257884,-0.111492306,0.81699574,0.17060933,0.7921664,0.13542123,0.7661407,-0.09005196,0.7022131,0.504801,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.26355064,1.3520108,-0.19819734,0
1.501781,0.040989075,0.8031588,-0.10095167,0.81699574,0.15736316,0.7921664,0.103759825,0.7661407,-0.1127981,0.7192087,0.38437214,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.26245877,1.3520108,-0.19819734,0
1.5022485,0.031513225,0.8031588,-0.071486965,0.81699574,0.17637627,0.7921664,0.12015781,0.7661407,-0.13867769,0.7192087,0.4819934,0.7259742,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.25383633,1.3520108,-0.19819734,0
1.5027161,0.03181556,0.8257884,-0.055186596,0.81699574,0.15725663,0.7921664,0.11392371,0.7857813,-0.1451007,0.7192087,0.4983104,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.38085192,1.3520108,-0.19819734,0
1.5031836,0.023781648,0.8257884,-0.07461109,0.81699574,0.15560807,0.7921664,0.10470916,0.7661407,-0.1317983,0.7192087,0.34705085,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.30010158,1.3520108,-0.19819734,0
1.5036511,0.5154621,0.8257884,1.023083,0.81699574,0.7512369,0.7732941,-0.4099012,0.7857813,-0.30969274,0.7192087,1.5320675,0.7259742,0.406017,-0.2689193,0.011534165,-0.32698548,0.17428194,0.21863371,-0.33993194,1.3520108,-0.19819734,0
1.5041187,0.14809011,0.8257884,0.8440683,0.81699574,0.7847895,0.7921664,0.09307907,0.7661407,-0.15333113,0.7022131,0.81013215,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.19567229,1.3520108,-0.19819734,0
1.5045862,0.09476849,0.8257884,0.6440404,0.81699574,0.76186854,0.7921664,0.09798761,0.7857813,-0.06661985,0.7192087,0.35189167,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.32487315,1.3520108,-0.19819734,0
1.5050539,0.08664621,0.8257884,0.5564084,0.81699574,0.7257501,0.7921664,0.05365971,0.7857813,-0.1156285,0.7192087,0.31086105,0.7259742,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,1.0306507,1.3520108,-0.19819734,0
1.5055214,0.08088532,0.8031588,0.5002491,0.81699574,0.6537165,0.7921664,0.0064363265,0.7661407,-0.10642299,0.7022131,0.25585124,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.3345882,1.3520108,-0.19819734,0
1.505989,0.10605166,0.8031588,0.49449205,0.81699574,0.6416969,0.7921664,-0.0044757132,0.7857813,-0.09313018,0.7192087,0.45479125,0.7089894,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.30872324,1.3520108,-0.19819734,0
1.5064565,-0.18066438,0.8257884,-0.7068011,0.81699574,-0.8130288,0.7921664,0.8615789,0.7661407,0.35603526,0.7192087,-1.1591171,0.7259742,-1.0503222,0.1420846,-0.05850867,1.575831,-0.50168437,-1.33655,-0.37332442,1.3520108,-0.19819734,0
1.506924,-0.08252167,0.8257884,0.74953216,0.81699574,-1.0846345,0.7921664,0.6703198,0.7857813,0.24913432,0.7192087,-1.0542611,0.7089894,0.55703443,0.006636597,-0.0077105085,0.7374474,-0.21627535,-1.1672983,-0.19676569,1.3520108,-0.19819734,0
1.5073916,-2.315313,0.8031588,0.37942627,0.81699574,0.11451045,0.7921664,-0.14642647,0.7661407,1.2836777,0.7192087,-0.79106456,0.7089894,-0.011156286,1.3970301,1.7083316,-0.84092695,0.01923128,1.0499005,-0.32487315,1.3520108,-0.19819734,0
1.5078591,-0.26683986,0.8257884,0.021754183,0.81699574,-0.2120265,0.7921664,0.7721544,0.7661407,-0.37561655,0.7192087,1.7116122,0.7259742,-2.9784853,-2.0537367,-0.0920591,2.300796,4.4206843,-1.1021942,-0.36798143,1.3520108,-0.19819734,0
